Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,BTC-USD,EURUSD=X,NQ=F,SPY,BTC-USD,EURUSD=X,NQ=F,SPY,BTC-USD,EURUSD=X,NQ=F,SPY,BTC-USD,EURUSD=X,NQ=F,SPY,BTC-USD,EURUSD=X,NQ=F,SPY
Date,,,,,,,,,,,,,,,,,,,,
2025-07-17,,,,624.4583740234375,,,,624.8163671275224,,,,620.6204015046147,,,,620.8391784397268,,,,68885700.0
2025-07-18,,,,624.0010375976562,,,,625.8802131347736,,,,622.8874296174818,,,,625.7111996075373,,,,65621600.0
2025-07-19,117939.9765625,,,,118541.3984375,,,,117388.4140625,,,,117998.125,,,,47564562765.0,,,
2025-07-20,117300.7890625,,,,118865.03125,,,,116550.1328125,,,,117944.109375,,,,57515447231.0,,,
2025-07-21,117439.5390625,1.1630746126174927,23342.0,625.1842651367188,119671.5625,1.1716736555099487,23424.75,627.9384270926762,116584.3984375,1.1614941358566284,23203.75,624.7567246264017,117306.46875,1.1630746126174927,23232.5,625.1842651367188,69820091744.0,0.0,398833.0,63375000.0
2025-07-22,119995.4140625,1.1694538593292236,23226.25,625.2737426757812,120269.96875,1.174936294555664,23367.0,626.1387764125508,116233.2265625,1.1680059432983398,23108.0,622.6189860590433,117426.5,1.1694538593292236,23339.5,625.5123643014988,79217583118.0,0.0,537829.0,60046300.0
2025-07-23,118754.9609375,1.1739156246185303,23310.75,630.5932006835938,120113.3515625,1.1752538681030273,23418.0,630.5932006835938,117391.390625,1.1712344884872437,23146.75,626.138708302101,119997.4453125,1.1739156246185303,23191.25,627.9483363497261,66608604537.0,0.0,512963.0,70511000.0
2025-07-24,118368.0,1.1774264574050903,23377.5,630.802001953125,119535.453125,1.1787587404251099,23424.5,632.5221773472229,117247.96875,1.1733232736587524,23298.25,630.3744614468128,118770.984375,1.1774264574050903,23402.25,630.9809681636451,72627318560.0,0.0,435559.0,71307100.0
2025-07-25,117635.8828125,1.1756131649017334,23421.25,633.4667358398438,118486.9765625,1.1760693788528442,23476.0,633.9440397736063,114759.8203125,1.1707408428192139,23330.75,631.2196750953526,118368.0,1.1756131649017334,23391.5,631.4682494008442,104857024569.0,0.0,395469.0,56865400.0
2025-07-26,117947.3671875,,,,118335.6875,,,,117181.2265625,,,,117644.84375,,,,48508954046.0,,,
2025-07-27,119448.4921875,,,,119815.59375,,,,117859.6875,,,,117944.7265625,,,,54683390892.0,,,
2025-07-28,117924.4765625,1.1756821870803833,23491.25,633.3076782226562,119819.7890625,1.1770660877227783,23585.25,634.4013808975731,117441.4375,1.1609952449798584,23436.75,631.9156378299562,119457.5234375,1.1756821870803833,23520.0,633.8445768779104,64822943193.0,0.0,424393.0,54917100.0
2025-07-29,117922.1484375,1.1596757173538208,23452.0,631.6372680664062,119273.8671875,1.160092830657959,23652.5,635.0277949185313,116987.3671875,1.1519941091537476,23421.25,630.722531607152,117938.5859375,1.1596757173538208,23504.25,634.7096125224674,68463107433.0,0.0,538169.0,60556300.0
2025-07-30,117831.1875,1.1550945043563843,23480.5,630.841796875,118780.7265625,1.157273530960083,23689.0,634.0434045947875,115800.828125,1.1459347009658813,23356.5,627.9384054781906,117921.9921875,1.1550945043563843,23452.0,632.2934318863223,68896148592.0,0.0,538732.0,80418900.0
2025-07-31,115758.203125,1.1429355144500732,23365.0,628.475341796875,118919.984375,1.1460267305374146,23845.0,636.200989166749,115505.21875,1.1406540870666504,23290.5,627.1728149946817,117833.6328125,1.1429355144500732,23705.0,635.8132594113927,69370346018.0,0.0,739642.0,103385200.0
2025-08-01,113320.0859375,1.142374038696289,22883.75,618.1743774414062,116060.7734375,1.1582921743392944,23347.5,622.7680859762785,112724.4453125,1.1394582986831665,22775.0,615.7582427178595,115738.953125,1.142374038696289,23308.5,622.7282752516747,91294530181.0,0.0,803558.0,140103600.0
2025-08-02,112526.9140625,,,,114021.6015625,,,,112005.765625,,,,113320.390625,,,,56870866000.0,,,
2025-08-03,114217.671875,,,,114747.421875,,,,111943.8046875,,,,112525.8046875,,,,48099615826.0,,,
2025-08-04,115071.8828125,1.158668041229248,23296.5,627.570556640625,115729.46875,1.1588828563690186,23352.5,627.6202593639928,114130.40625,1.1550945043563843,22821.75,622.0124691896333,114223.921875,1.158668041229248,22850.0,622.1019219542782,35783028986.0,0.0,472671.0,73218000.0
2025-08-05,114141.4453125,1.1584129333496094,23132.0,624.3887939453125,115117.4375,1.158815622329712,23404.25,629.0023475949919,112701.109375,1.1530035734176636,23084.5,623.464104816374,115072.1875,1.1584129333496094,23354.0,628.187016594973,61039182286.0,0.0,542676.0,68051400.0
2025-08-06,115028.0,1.1579166650772095,23422.75,629.17138671875,115737.8359375,1.164646029472351,23445.25,629.8275961427472,113372.25,1.156510591506958,23045.5,624.5478806448895,114140.9140625,1.1579166650772095,23091.75,625.462617040701,56379133510.0,0.0,527514.0,64357500.0
2025-08-07,117496.8984375,1.1663167476654053,23496.25,628.6444091796875,117676.90625,1.1695358753204346,23671.0,633.3474155493337,114279.7109375,1.1614266633987427,23329.0,625.5223013845391,115030.0546875,1.1663167476654053,23418.5,632.6116453260242,64051649681.0,0.0,561716.0,74205800.0
2025-08-08,116688.7265625,1.1676650047302246,23713.75,633.5462646484375,117689.203125,1.167924165725708,23767.75,634.0136158764692,115917.4609375,1.1630746126174927,23503.0,630.125879949944,117505.5,1.1676650047302246,23518.25,630.4440623273716,59713005166.0,0.0,454190.0,64051600.0
2025-08-09,116500.359375,,,,117906.609375,,,,116363.8359375,,,,116678.2734375,,,,54004312429.0,,,
2025-08-10,119306.7578125,,,,119320.7109375,,,,116485.1640625,,,,116497.71875,,,,64755458694.0,,,
2025-08-11,118731.4453125,1.1647952795028687,23637.5,632.29345703125,122321.09375,1.1676785945892334,23804.5,635.3062066703783,118159.03125,1.1591111421585083,23587.5,631.0406328520911,119306.8125,1.1647952795028687,23764.0,633.824713555593,90528784177.0,0.0,443981.0,58742300.0
2025-08-12,120172.90625,1.1618449687957764,23938.0,639.0248413085938,120302.46875,1.1694538593292236,23953.5,639.1839021511607,118228.71875,1.1599314212799072,23596.0,633.1584638161933,118717.6640625,1.1618449687957764,23635.0,634.6499095494731,72803657984.0,0.0,488577.0,64730800.0
2025-08-13,123344.0625,1.1677058935165405,23946.5,641.2123413085938,123682.453125,1.1730618476867676,24068.5,642.5049155421342,118939.6328125,1.1671879291534424,23886.0,639.0149226306152,120168.9765625,1.1677058935165405,23945.0,641.2321859855442,90904808795.0,0.0,453506.0,60092800.0
2025-08-14,118359.578125,1.171289324760437,23930.5,641.27197265625,124457.1171875,1.1715638637542725,24007.75,641.9381347685223,117254.8828125,1.1638462543487549,23793.25,638.6768716045066,123339.3984375,1.171289324760437,23927.75,639.1242567818475,104055627395.0,0.0,492051.0,59327500.0
2025-08-15,117398.3515625,1.1651345491409302,23804.0,639.7705688476562,119332.3125,1.171522617340088,23963.0,642.4054806038605,116864.5703125,1.1647816896438599,23734.5,638.8558324502803,118365.78125,1.1651345491409302,23888.75,642.3060144753327,68665353159.0,0.0,441888.0,68592500.0
2025-08-16,117491.3515625,,,,117996.0625,,,,117271.953125,,,,117398.421875,,,,48036922378.0,,,
2025-08-17,117453.0625,,,,118595.7734375,,,,117279.5234375,,,,117492.7890625,,,,45852169525.0,,,
2025-08-18,116252.3125,1.1706587076187134,23797.75,639.6314086914062,117614.171875,1.1710972785949707,23881.75,640.3274289037191,114723.6796875,1.166167140007019,23719.0,638.5178006265407,117453.90625,1.1706587076187134,23795.0,639.1939154739885,72787808090.0,0.0,399622.0,43804900.0
2025-08-19,112831.1796875,1.1668338775634766,23469.5,636.1612548828125,116764.5,1.169344425201416,23838.0,640.4367204754008,112730.3984375,1.1641037464141846,23426.0,634.8388226855677,116241.859375,1.1668338775634766,23800.75,639.4523760102862,71657600353.0,0.0,557582.0,69750700.0
2025-08-20,114274.7421875,1.164252758026123,23324.0,634.470947265625,114625.796875,1.1672561168670654,23485.5,636.0120957287904,112387.9609375,1.1623852252960205,23035.0,629.3404006137462,112828.0234375,1.164252758026123,23461.0,635.7536294439067,67993811526.0,0.0,713574.0,88890300.0
2025-08-21,112419.03125,1.165175199508667,23219.75,631.9255981445312,114802.6484375,1.1661943197250366,23369.25,634.3317804706619,111986.234375,1.1602678298950195,23119.0,630.195530658508,114275.6875,1.165175199508667,23323.0,632.6514763962614,57817883700.0,0.0,525924.0,54805800.0
2025-08-22,116874.0859375,1.16130530834198,23569.75,641.6299438476562,117377.3984375,1.1730343103408813,23650.0,642.8131599802851,111678.9453125,1.1583592891693115,23076.75,633.6159105915494,112433.734375,1.16130530834198,23225.25,634.1230118894028,82528088240.0,0.0,490867.0,84083200.0
2025-08-23,115374.328125,,,,116996.25,,,,114536.109375,,,,116866.3671875,,,,55377142586.0,,,
2025-08-24,113458.4296875,,,,115615.0859375,,,,111060.546875,,,,115387.390625,,,,73961489632.0,,,
2025-08-25,110124.3515625,1.1709601879119873,23498.25,638.8060913085938,113637.84375,1.1719757318496704,23616.25,641.6100166878209,109324.28125,1.1667250394821167,23443.25,638.686780499868,113456.8984375,1.1709601879119873,23602.0,640.3671451910226,85706860190.0,0.0,399485.0,51274300.0
2025-08-26,111802.65625,1.1618449687957764,23591.5,641.4807739257812,112397.015625,1.1664528846740723,23611.0,641.8288143683822,108762.0390625,1.1602543592453003,23371.5,637.9112808564007,110124.1015625,1.1618449687957764,23505.75,638.5376929659955,69396320317.0,0.0,443746.0,51581600.0
2025-08-27,111222.0625,1.1639411449432373,23628.75,642.9423828125,112619.4140625,1.1642799377441406,23689.0,643.6781530071313,110398.265625,1.157474398612976,23434.75,640.7449642231398,111795.7109375,1.1639411449432373,23604.0,640.8941330732226,62137056409.0,0.0,436560.0,48341100.0
2025-08-28,112544.8046875,1.1647952795028687,23769.0,645.2192993164062,113450.078125,1.168770432472229,23803.75,645.7761033013204,110900.921875,1.1629530191421509,23487.5,641.6597591604225,111219.0546875,1.1647952795028687,23542.25,643.548887361664,58860155962.0,0.0,486265.0,61519500.0
2025-08-29,108410.8359375,1.1681560277938843,23461.75,641.3713989257812,112619.0546875,1.1707408428192139,23762.0,644.1455269630451,107559.625,1.1654332876205444,23397.5,639.472317969575,112550.5234375,1.1681560277938843,23760.5,643.777581165663,77843379644.0,0.0,0.0,74522200.0
2025-08-30,108808.0703125,,,,108929.3515625,,,,107444.4453125,,,,108409.40625,,,,51486264208.0,,,
2025-08-31,108236.7109375,,,,109491.0,,,,108104.65625,,,,108818.4609375,,,,47986191770.0,,,
2025-09-01,109250.59375,1.1691803932189941,,,109890.5859375,1.1735849380493164,,,107271.1796875,1.1688660383224487,,,108228.75,1.1691803932189941,,,66870372995.0,0.0,,
2025-09-02,111200.5859375,1.1715912818908691,23275.0,636.6187133789062,111748.015625,1.1716049909591675,23552.5,636.8374296419402,108454.03125,1.1613458395004272,23025.25,631.2991867317828,109243.0703125,1.1715912818908691,23479.0,633.8644906037873,74776999491.0,0.0,744115.0,81983500.0
2025-09-03,111723.2109375,1.163602590560913,23448.75,640.06884765625,112600.2265625,1.1682243347167969,23525.25,640.5361988813526,110582.9609375,1.1609817743301392,23298.25,636.8075845104526,111190.6953125,1.163602590560913,23382.0,639.0049424066366,61119643565.0,0.0,563651.0,70820900.0
2025-09-04,110723.6015625,1.16604483127594,23668.0,645.418212890625,112208.328125,1.1667931079864502,23708.75,645.4480709373178,109347.2265625,1.1632235050201416,23410.0,639.8402199968853,111718.1484375,1.16604483127594,23456.75,640.7450037735979,60131132901.0,0.0,484986.0,65219200.0
2025-09-05,110650.984375,1.1656913757324219,23684.0,643.5488891601562,113357.4921875,1.1759172677993774,23902.0,648.4905776412766,110233.3984375,1.1653246879577637,23505.0,639.6612139364762,110723.015625,1.1656913757324219,23700.0,647.7646994415851,60241647677.0,0.0,674088.0,85178900.0
2025-09-06,110224.6953125,,,,111275.015625,,,,110024.0859375,,,,110650.5703125,,,,21500719036.0,,,
2025-09-07,111167.6171875,,,,111591.078125,,,,110211.625,,,,110221.328125,,,,24618007520.0,,,
2025-09-08,112071.4296875,1.1713168621063232,23799.75,645.1298828125,112869.234375,1.175585389137268,23888.0,646.1341327155172,110630.609375,1.1705764532089233,23650.25,643.5389708468488,111163.015625,1.1713168621063232,23673.5,644.9210585487652,40212813407.0,0.0,457632.0,63133100.0
2025-09-09,111530.546875,1.1769136190414429,23874.0,646.6212768554688,113225.4375,1.1780366897583008,23921.25,647.148222783044,110776.703125,1.1718658208847046,23726.0,643.5289666240282,112077.578125,1.1769136190414429,23799.0,645.2689866211995,45984480722.0,0.0,473187.0,66133900.0
2025-09-10,113955.359375,1.1702749729156494,23877.75,648.4905395507812,114275.25,1.1730204820632935,24044.25,650.817160801947,110940.078125,1.1688660383224487,23785.0,646.9195331255914,111531.25,1.1702749729156494,23898.5,649.8924717726807,56377473784.0,0.0,521709.0,78034500.0
2025-09-11,115507.5390625,1.1703435182571411,24017.75,653.8796997070312,115522.546875,1.1745636463165283,24046.0,654.5757199134183,113453.8359375,1.1668883562088013,23838.0,649.8627606991871,113961.4296875,1.1703435182571411,23853.75,650.4493620868353,45685065332.0,0.0,445071.0,69934400.0
2025-09-12,116101.578125,1.1734747886657715,24113.25,653.6608276367188,116769.3828125,1.1748120784759521,24159.0,655.351144838518,114794.484375,1.170261263847351,23969.0,653.1537870945498,115507.7890625,1.1734747886657715,24028.25,653.8497465125743,54785725894.0,0.0,425565.0,72780100.0
2025-09-13,115950.5078125,,,,116334.6328125,,,,115248.2734375,,,,116093.5625,,,,34549454947.0,,,
2025-09-14,115407.65625,,,,116181.5,,,,115222.3984375,,,,115950.2890625,,,,32798036057.0,,,
2025-09-15,115444.875,1.1726491451263428,24309.25,657.1409301757812,116747.8828125,1.1774401664733887,24315.5,657.2701936656516,114461.0625,1.1717147827148438,24076.0,655.5799369896564,115399.6328125,1.1726491451263428,24115.25,655.8782140097094,52937859416.0,0.0,366064.0,63772400.0
2025-09-16,116843.1875,1.1763737201690674,24284.0,656.2361450195312,117005.2734375,1.1852554082870483,24403.5,658.0060231465056,114813.09375,1.17583429813385,24258.25,655.450672087237,115423.7578125,1.1763737201690674,24290.0,657.6977327581834,45781744593.0,0.0,211077.0,61169000.0
2025-09-17,116468.5078125,1.1871408224105835,24222.5,655.4208374023438,117328.609375,1.187295913696289,24312.5,657.9463305061431,114794.9765625,1.18343186378479,24003.75,650.5686620900484,116840.5078125,1.1871408224105835,24290.0,656.2461210913638,60528025996.0,0.0,171533.0,101952200.0
2025-09-18,117137.203125,1.1826341152191162,24460.25,658.4832153320312,117911.7890625,1.1848341226577759,24569.5,661.098221592467,116188.796875,1.1751296520233154,24248.5,656.504573788396,116461.265625,1.1826341152191162,24250.25,658.1153302554297,49457272032.0,0.0,106669.0,90459200.0
2025-09-19,115688.859375,1.1791062355041504,24568.0703125,661.74462890625,117479.7578125,1.1793843507766724,24575.0,662.5921003065068,115141.8203125,1.1730343103408813,24412.5,658.4244226642126,117137.671875,1.1791062355041504,24468.25,660.3786700487054,38828473971.0,0.0,505600.0,97945600.0
2025-09-20,115721.9609375,,,,116191.1484375,,,,115473.5234375,,,,115691.125,,,,22864449614.0,,,
2025-09-21,115306.09375,,,,115901.0859375,,,,115252.578125,,,,115730.2265625,,,,22495852193.0,,,
2025-09-22,112748.5078125,1.1736950874328613,25003.0,664.8753662109375,115431.3125,1.1786893606185913,25027.25,665.3239917254978,112037.6484375,1.172717809677124,24748.75,660.2190812650523,115309.21875,1.1736950874328613,24850.0,660.2490220888672,70684158591.0,0.0,481197.0,69452200.0
2025-09-23,112014.5,1.1801080703735352,24827.25,661.256103515625,113351.9140625,1.1820051670074463,25026.0,665.3739407705357,111535.5703125,1.178175449371338,24780.5,660.0296859026699,112757.4765625,1.1801080703735352,24995.0,664.7557113987294,47211853279.0,0.0,564182.0,81708900.0
2025-09-24,113328.6328125,1.1814465522766113,24739.25,659.1522216796875,113986.2734375,1.1816558837890625,24913.5,662.6518901422049,111229.640625,1.1731306314468384,24627.0,657.7264420940938,112007.6640625,1.1814465522766113,24839.5,662.5522091075384,48044595085.0,0.0,530441.0,68082200.0
2025-09-25,109049.2890625,1.1744670867919922,24629.25,656.1112670898438,113541.0859375,1.1754333972930908,24793.5,657.4672457066506,108713.3984375,1.1667931079864502,24422.5,652.4819765077987,113330.1640625,1.1744670867919922,24746.0,656.0016057727498,75528654284.0,0.0,710112.0,89622100.0
2025-09-26,109712.828125,1.166275978088379,24726.75,659.8701782226562,110359.1953125,1.1702202558517456,24747.5,660.4185456623683,108728.9765625,1.16593599319458,24520.0,655.9417836675868,109041.296875,1.166275978088379,24642.5,657.5669862915963,57738288949.0,0.0,548790.0,69179200.0
2025-09-27,109681.9453125,,,,109778.5,,,,109144.296875,,,,109707.140625,,,,26308042910.0,,,
2025-09-28,112122.640625,,,,112375.484375,,,,109236.9453125,,,,109681.9453125,,,,33371048505.0,,,
2025-09-29,114400.3828125,1.170823097229004,24837.75,661.7246704101562,114473.5703125,1.1754887104034424,24975.5,663.3199930316334,111589.953125,1.1705353260040283,24721.75,659.9100251593522,112117.875,1.170823097229004,24726.5,662.4026597035332,60000147466.0,0.0,508361.0,73499000.0
2025-09-30,114056.0859375,1.1731443405151367,24901.75,664.21728515625,114836.6171875,1.1759449243545532,24913.75,664.6859320813617,112740.5625,1.1713168621063232,24722.25,659.6607420426623,114396.5234375,1.1731443405151367,24817.75,660.976860345401,58986330258.0,0.0,513254.0,86288000.0
2025-10-01,118648.9296875,1.1735849380493164,25017.5,666.4806518554688,118648.9296875,1.1778839826583862,25036.75,667.3979243492374,113981.3984375,1.171687364578247,24633.25,661.1065170498754,114057.59375,1.1735849380493164,24843.0,661.2161783670498,71328680132.0,0.0,474674.0,72545400.0
2025-10-02,120681.2578125,1.1734058856964111,25110.0,667.248291015625,121086.40625,1.1759172677993774,25180.0,668.5943501107935,118383.15625,1.1685655117034912,24993.75,664.8155382515555,118652.3828125,1.1734058856964111,25009.25,668.4747085274895,71415163912.0,0.0,460294.0,56896000.0
2025-10-03,122266.53125,1.1725116968154907,24992.0,667.2384033203125,123944.703125,1.1756683588027954,25196.5,670.6981508367895,119344.3125,1.1716187000274658,24923.25,666.1914481336265,120656.984375,1.1725116968154907,25101.5,668.0160736487628,83941392228.0,0.0,490721.0,70494400.0
2025-10-04,122425.4296875,,,,122857.640625,,,,121577.5703125,,,,122267.46875,,,,36769171735.0,,,
2025-10-05,123513.4765625,,,,125559.2109375,,,,122191.9609375,,,,122419.671875,,,,73689317763.0,,,
2025-10-06,124752.53125,1.171248197555542,25184.75,669.6312866210938,126198.0703125,1.1731581687927246,25252.75,670.5286593813627,123196.046875,1.1654061079025269,24995.0,667.4876574687494,123510.453125,1.171248197555542,25000.0,669.6412668959266,72568881188.0,0.0,414908.0,54623300.0
2025-10-07,121451.3828125,1.171028733253479,25039.25,667.1486206054688,125184.0234375,1.1710972785949707,25275.0,671.0072138668005,120681.96875,1.1655147075653076,24984.75,665.7028804529681,124752.140625,1.171028733253479,25184.5,670.5585274945992,76149412513.0,0.0,539431.0,72020100.0
2025-10-08,123354.8671875,1.1654603481292725,25331.0,671.1268920898438,124167.09375,1.1652973890304565,25364.75,671.2266339865188,121119.1796875,1.1603620052337646,25026.25,667.4477610054765,121448.3515625,1.1654603481292725,25059.75,668.2753327277967,65354305286.0,0.0,451309.0,60702200.0
2025-10-09,121705.5859375,1.1631964445114136,25289.25,669.1826171875,123739.34375,1.164958119392395,25394.0,671.9544560264949,119812.03125,1.1549211740493774,25160.75,667.2384109165724,123337.0703125,1.1631964445114136,25351.5,671.5456907353398,74653009425.0,0.0,500933.0,66501900.0
2025-10-10,113214.3671875,1.156644344329834,24397.0,651.0960693359375,122509.6640625,1.1629935503005981,25388.0,671.9643973425017,104582.4140625,1.1560827493667603,24158.5,650.9166069608107,121704.7421875,1.156644344329834,25287.75,670.1497521868876,153125018868.0,0.0,934374.0,159422600.0
2025-10-11,110807.8828125,,,,113429.7265625,,,,109760.5625,,,,113236.4296875,,,,110236934340.0,,,
2025-10-12,115169.765625,,,,115805.0625,,,,109715.5390625,,,,110811.515625,,,,93710414091.0,,,
2025-10-13,115271.078125,1.160240888595581,24922.25,661.0865478515625,116020.484375,1.1629664897918701,24965.0,663.170417127303,113821.1875,1.1559356451034546,24542.0,657.8262232173948,115161.6796875,1.160240888595581,24542.0,658.7036354539871,71582026739.0,0.0,934374.0,79560500.0
2025-10-14,113118.6640625,1.1566845178604126,24762.5,660.2789306640625,115502.8828125,1.160725712776184,25044.25,663.8683609233883,110029.484375,1.154521107673645,24421.0,651.2456255038628,115264.8828125,1.1566845178604126,24913.75,655.2338407773344,92212917403.0,0.0,729059.0,88779600.0
2025-10-15,110783.1640625,1.1602274179458618,24924.5,663.2102661132812,113622.3828125,1.1648223400115967,25115.0,668.2553559603689,110235.8359375,1.1602543592453003,24663.25,656.988660072404,113113.96875,1.1602274179458618,24754.0,664.855429242796,72574132855.0,0.0,637036.0,81702600.0
